200,6407000000,B1E1,E1,E1,,0914269,KWH,30,
300,20220606,0.469,0.369,0.475,0.381,0.363,0.375,0.381,0.394,0.344,0.313,0.325,0.331,0.363,0.931,2.463,2.069,1.794,1.025,0.319,0.338,0.106,0.281,0.256,0.038,0.031,0.025,0.050,0.550,1.250,0.825,0.838,1.263,0.931,1.044,2.363,2.744,2.700,2.969,2.369,1.919,1.875,1.169,0.763,0.925,0.838,1.063,1.106,0.413,A,,,20220607011434,
300,20220607,0.306,0.313,0.300,0.306,0.450,0.481,0.481,0.469,0.456,0.431,0.475,0.450,0.450,1.025,2.881,2.225,2.306,0.081,0.619,0.544,0.406,0.181,0.138,0.256,1.050,1.044,0.788,1.044,0.925,0.675,1.094,0.931,0.844,0.131,0.150,0.144,2.200,3.244,2.450,2.188,2.138,1.681,1.706,1.513,1.600,1.663,0.444,0.413,A,,,20220608011347,
300,20220608,0.325,0.313,0.631,0.806,1.138,1.094,1.125,1.119,1.125,1.113,1.106,0.294,0.381,1.075,2.900,2.388,1.469,0.463,0.000,0.150,2.006,1.525,2.119,0.863,0.569,0.269,1.406,1.525,1.144,0.681,0.269,0.006,0.656,1.794,1.213,1.094,1.569,1.500,1.394,1.463,1.406,1.631,0.763,0.431,0.475,0.481,0.419,0.419,A,,,20220609011242,
300,20220609,0.456,0.450,0.406,0.394,0.413,0.425,0.431,0.431,0.444,0.406,0.425,0.394,0.444,1.813,2.275,1.825,1.575,0.125,0.581,0.431,0.313,0.581,0.275,0.344,0.150,0.231,0.544,0.894,0.056,0.050,0.031,0.000,0.044,0.550,1.044,3.444,3.906,2.988,2.531,2.963,2.594,2.013,1.638,1.475,1.481,1.475,1.500,1.369,A,,,20220610013434,
300,20220610,1.088,1.288,0.638,0.356,0.575,1.356,1.375,1.144,1.100,0.813,0.531,0.513,0.463,0.475,0.506,1.975,1.606,1.538,0.931,0.763,0.900,0.719,0.256,1.456,0.894,0.594,0.481,0.413,0.350,0.263,0.544,0.575,0.544,0.675,0.931,1.438,1.538,1.225,1.006,1.144,1.513,1.694,1.056,0.656,1.031,1.944,1.588,1.644,A,,,20220611013949,
300,20220611,0.556,0.406,0.438,0.431,0.419,0.406,0.413,0.581,0.406,0.413,0.431,0.425,0.438,0.438,0.619,2.044,1.363,1.119,1.194,0.994,1.300,0.213,0.094,0.075,0.000,0.206,0.713,0.081,0.013,0.231,0.000,0.000,0.013,0.081,0.094,0.081,0.088,0.094,0.163,0.169,0.094,0.088,0.119,0.113,0.106,0.119,0.106,0.113,A,,,20220612011543,
300,20220612,0.119,0.113,0.113,0.088,0.119,0.113,0.081,0.088,0.088,0.094,0.113,0.119,0.119,0.119,0.113,0.081,0.063,0.019,0.000,0.000,0.175,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.044,0.081,0.081,0.100,0.094,0.075,0.094,0.088,0.119,0.113,0.113,0.106,0.100,0.081,0.113,A,,,20220613014929,
300,20220613,0.113,0.113,0.106,0.100,0.094,0.088,0.094,0.100,0.100,0.106,0.113,0.088,0.113,0.113,0.088,0.100,0.013,0.000,0.000,0.000,0.169,0.019,0.038,0.000,0.000,0.000,0.000,0.000,2.363,2.306,1.756,1.775,1.181,1.550,1.394,1.831,1.606,0.988,1.169,1.669,1.663,1.050,0.650,0.406,0.425,0.431,0.356,0.344,A,,,20220614010335,
300,20220614,0.338,0.356,0.356,0.356,0.344,1.169,1.200,1.400,1.413,1.400,1.419,1.238,1.219,0.588,2.950,3.056,2.569,1.975,0.213,0.131,0.106,0.113,0.075,0.244,0.988,2.213,0.338,0.900,0.488,0.706,0.781,0.613,0.981,0.825,0.788,1.400,2.150,2.163,1.450,0.988,1.731,1.675,1.200,0.875,0.938,1.525,1.475,2.156,A,,,20220615012716,
300,20220615,1.600,2.256,2.088,1.594,1.538,0.600,0.413,0.406,0.550,0.563,0.550,0.538,0.519,0.544,1.800,2.013,1.356,0.538,0.144,0.381,0.363,0.394,0.600,0.013,0.356,1.431,1.363,0.744,0.306,0.650,0.194,0.031,0.894,1.294,1.569,1.263,1.188,1.419,1.531,1.238,0.963,1.150,0.731,1.350,1.188,0.588,0.281,0.288,A,,,20220616021320,
300,20220616,0.325,0.338,0.338,0.331,0.375,1.200,1.188,1.163,1.006,1.088,0.713,0.456,0.306,0.531,2.200,1.169,0.944,0.388,0.175,0.413,0.269,0.194,0.225,0.275,0.150,0.131,0.688,0.413,0.544,0.119,0.031,0.006,0.006,0.081,0.213,1.288,1.256,1.481,1.544,1.075,1.156,1.163,0.988,0.975,0.431,0.331,0.350,0.338,A,,,20220617010424,
300,20220617,0.331,0.306,0.381,0.294,0.281,1.094,1.025,0.650,0.538,0.456,0.425,0.413,0.406,0.581,1.625,1.119,1.181,0.006,0.056,0.000,0.088,0.125,0.300,1.081,1.663,1.913,0.569,0.494,0.425,0.169,0.381,0.119,0.056,0.075,0.106,2.031,1.350,1.606,1.506,1.019,1.013,1.263,1.100,0.431,0.450,0.425,0.269,0.238,A,,,20220618015112,
300,20220618,0.356,0.288,0.288,0.306,0.288,0.281,0.294,0.288,0.319,0.313,0.306,0.313,0.306,0.306,0.306,1.625,1.056,0.894,0.575,0.531,0.113,0.013,0.000,0.000,0.256,0.306,0.250,0.081,0.256,0.394,0.506,0.900,0.794,0.550,0.625,0.306,0.756,1.156,2.763,1.194,1.450,1.250,1.194,1.994,1.694,0.713,1.313,1.269,A,,,20220619022542,
300,20220619,1.950,2.300,0.175,0.106,0.113,0.088,0.094,0.088,0.100,0.088,0.200,0.144,0.088,0.094,0.900,4.031,2.488,1.856,1.844,1.581,0.963,0.269,0.081,0.163,0.088,0.000,0.075,0.000,0.206,0.931,0.519,0.681,0.494,1.175,0.888,1.569,2.044,1.538,1.219,1.544,1.194,1.231,1.600,1.738,1.869,1.550,1.575,2.775,A,,,20220620013727,
300,20220620,2.338,2.019,3.188,2.394,1.100,1.119,0.963,0.981,0.313,0.269,0.294,0.300,0.294,0.306,2.363,2.150,1.769,0.463,0.300,0.300,0.281,0.494,0.206,0.275,0.375,0.106,0.200,0.419,0.188,0.100,0.281,0.131,0.038,0.719,0.775,0.894,1.100,1.044,0.800,0.900,0.806,0.644,0.356,0.369,0.138,0.138,0.131,0.125,A,,,20220621014255,
300,20220621,0.113,0.269,0.275,0.250,0.263,0.263,0.250,0.231,0.238,0.250,0.269,0.238,0.225,0.269,2.313,1.444,1.381,0.181,0.231,0.288,0.281,0.356,0.313,0.050,0.119,0.044,0.031,0.006,0.063,0.131,0.131,0.031,0.044,0.063,0.119,1.125,1.600,1.194,1.081,1.725,1.213,1.088,0.938,0.675,0.269,0.313,0.288,0.275,A,,,20220622011318,
300,20220622,0.288,0.281,0.288,0.300,0.281,0.306,0.356,0.356,0.350,0.344,0.350,0.338,0.338,0.338,1.750,1.781,1.238,1.019,0.675,0.469,0.350,1.356,1.313,1.313,1.125,0.856,0.906,0.494,0.125,0.194,0.231,0.275,0.350,0.550,1.069,1.006,1.213,1.744,1.206,1.544,1.650,1.500,1.163,0.525,0.594,0.594,0.581,0.556,A,,,20220623014645,
300,20220623,0.544,0.450,0.319,0.331,0.338,0.338,0.331,0.313,0.294,0.313,0.313,0.319,0.319,0.338,1.638,1.550,1.213,0.719,0.300,0.400,0.413,0.369,0.363,0.163,0.150,0.081,0.450,0.000,0.050,0.238,0.144,0.350,0.325,0.513,1.300,1.075,1.644,1.381,1.106,1.000,0.938,0.219,0.619,0.575,0.456,0.463,0.381,0.269,A,,,20220624012343,
300,20220624,0.325,0.325,0.263,0.269,0.263,0.256,0.238,0.219,0.231,0.225,0.238,0.225,0.225,0.225,0.263,0.769,0.931,0.775,0.356,0.419,0.550,0.256,0.094,0.713,0.169,0.219,0.231,0.019,0.250,0.025,0.044,0.006,0.300,0.625,0.600,0.594,0.694,1.125,1.494,1.444,1.094,0.875,0.988,0.763,0.594,0.313,0.250,0.263,A,,,20220625013701,
300,20220625,0.225,0.225,0.250,0.225,0.313,0.275,0.256,0.263,0.275,0.363,0.325,0.288,0.269,0.288,1.231,2.538,1.650,0.931,0.475,0.375,0.744,0.469,0.156,0.400,0.488,0.325,0.094,0.013,0.038,0.113,0.256,0.056,0.056,0.050,0.144,0.894,1.700,0.781,0.769,0.719,0.675,0.144,0.213,0.194,0.113,0.144,0.238,0.231,A,,,20220626013204,
300,20220626,0.250,0.088,0.100,0.125,0.119,0.119,0.125,0.113,0.088,0.419,0.431,0.419,0.400,0.350,0.394,1.113,2.494,1.738,0.863,0.363,0.644,0.313,0.550,0.213,0.919,1.256,0.581,1.019,0.950,0.288,0.338,0.075,0.775,1.488,1.150,1.050,1.188,1.619,1.331,1.163,1.713,0.450,0.394,0.363,0.325,0.325,0.325,0.350,A,,,20220627015008,
300,20220627,0.381,0.369,0.363,0.331,0.331,0.363,0.350,0.338,0.356,0.363,0.356,0.344,0.356,0.338,0.744,2.888,2.506,1.688,0.844,0.744,1.431,1.075,0.706,0.406,0.156,0.131,0.200,0.525,0.381,0.350,0.413,0.975,0.825,0.881,1.238,1.044,1.894,1.375,1.219,0.675,1.313,0.669,0.606,0.644,0.556,0.506,0.313,0.331,A,,,20220628013211,
300,20220628,0.406,0.444,0.425,0.438,0.425,0.419,0.425,0.425,0.413,0.438,0.444,0.438,0.438,0.450,0.488,0.544,2.331,2.763,1.663,0.463,0.969,0.906,0.806,0.831,0.806,1.038,0.288,0.456,0.088,0.219,0.269,0.006,0.269,0.075,0.194,0.169,0.306,1.463,1.831,2.350,2.238,1.675,0.563,0.600,0.588,0.450,0.288,0.288,A,,,20220629013305,
300,20220629,0.294,0.244,0.263,0.269,0.269,0.269,0.269,0.288,0.269,0.275,0.281,0.288,0.256,0.256,0.244,2.531,2.619,1.944,1.631,0.719,2.000,1.225,0.563,0.450,0.144,0.325,0.875,0.738,0.263,0.300,0.613,0.469,0.513,1.081,1.481,1.400,1.781,1.531,1.563,1.744,1.413,1.344,1.400,0.913,0.600,0.425,0.563,0.631,A,,,20220630014549,
300,20220630,0.363,0.300,0.269,0.281,0.294,0.406,0.563,0.563,0.519,0.538,0.513,0.550,0.550,0.556,0.550,1.825,2.375,2.206,1.750,0.588,0.975,0.800,0.606,0.506,0.100,0.013,0.019,0.200,0.238,0.000,0.350,1.325,1.600,1.600,1.775,1.556,2.906,3.119,2.206,1.619,0.588,2.231,1.681,0.688,0.381,0.319,0.281,0.319,A,,,20220701013016,
300,20220701,0.569,0.588,0.569,0.519,0.531,0.519,0.513,0.500,0.606,0.575,0.531,0.513,0.488,0.494,0.500,2.388,2.825,1.981,1.569,1.456,1.081,0.100,0.006,0.106,0.469,0.181,1.325,0.694,0.825,1.150,0.519,0.519,0.094,0.325,0.206,0.319,2.188,1.875,1.613,1.456,1.019,0.575,0.406,0.431,0.631,0.588,0.619,0.600,A,,,20220702011705,
300,20220702,0.638,1.131,0.469,0.444,0.450,1.275,1.306,1.231,1.194,0.975,0.738,0.469,0.456,0.469,0.450,1.600,2.725,1.856,0.838,0.656,0.925,0.944,0.744,0.306,0.200,0.031,0.131,0.394,0.088,0.313,0.450,0.006,0.319,0.150,0.163,0.213,0.206,1.788,1.750,1.875,1.756,1.669,1.469,1.869,1.956,0.944,0.688,0.681,A,,,20220703021034,
300,20220703,0.675,0.675,0.675,0.681,0.694,0.594,0.581,0.550,0.538,0.538,0.550,0.538,0.613,0.688,0.688,0.638,2.681,2.331,1.969,0.944,0.881,0.525,0.181,0.113,0.156,0.419,0.381,0.050,0.044,0.281,0.331,0.050,0.881,0.575,1.356,1.775,1.394,1.631,1.919,1.756,1.463,1.625,1.625,1.138,0.988,1.125,1.169,1.206,A,,,20220704013252,
300,20220704,1.213,1.138,1.331,0.781,0.469,0.469,0.463,0.444,0.469,0.431,0.406,0.394,1.969,1.713,2.875,2.125,2.325,1.625,1.513,0.650,0.581,1.006,0.381,0.138,0.231,0.163,0.225,0.044,0.006,0.006,0.031,0.288,0.019,0.106,1.031,1.469,1.231,1.413,1.669,1.113,1.550,1.688,1.569,1.725,1.544,1.200,1.169,1.156,A,,,20220705022926,
300,20220705,0.631,0.625,0.594,0.506,0.513,0.513,0.513,0.525,0.525,0.531,0.519,0.513,0.481,2.388,2.838,2.538,1.475,1.438,0.875,0.394,0.425,0.256,0.200,0.094,0.038,0.044,0.325,0.038,0.056,0.081,0.200,0.113,0.044,0.081,0.156,2.456,3.263,1.594,1.481,0.969,0.969,1.138,1.431,1.288,1.200,1.356,1.338,0.663,A,,,20220706022925,
300,20220706,0.431,0.588,0.588,0.625,0.563,1.400,1.406,1.400,1.406,1.425,1.256,0.606,0.619,0.650,0.650,1.588,2.788,1.994,1.900,1.263,1.156,0.344,0.050,0.100,0.000,0.031,0.219,0.238,0.225,0.094,0.594,0.538,0.063,0.131,0.113,0.175,1.081,2.231,1.344,1.056,0.775,0.775,2.050,1.663,1.506,0.663,0.438,0.556,A,,,20220707014850,
300,20220707,0.556,0.544,0.438,0.431,0.444,1.281,1.288,1.288,1.244,1.144,0.925,0.450,0.444,2.888,2.400,2.275,1.494,0.050,0.050,0.013,0.213,0.006,0.088,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.019,0.000,0.006,0.069,0.063,0.781,1.756,1.575,1.200,1.644,1.519,1.600,0.600,0.588,0.625,0.619,0.606,0.588,A,,,20220708010332,
300,20220708,0.600,0.569,0.525,0.463,0.438,0.388,0.381,0.388,0.431,0.413,0.425,0.400,0.400,0.431,0.431,0.413,1.394,2.231,1.625,1.638,0.656,0.194,0.175,0.306,0.406,0.094,0.175,0.294,0.356,0.544,0.606,0.625,0.425,0.238,2.375,1.994,1.769,1.925,1.794,0.831,1.394,1.300,1.275,1.475,1.269,1.469,1.038,0.306,A,,,20220709013755,
300,20220709,0.300,0.306,0.306,0.313,0.438,1.269,1.019,0.763,0.650,0.563,0.406,0.438,0.456,0.469,0.444,0.481,1.063,1.875,1.619,1.106,0.025,0.175,0.119,0.231,0.056,0.050,0.181,0.350,0.000,0.000,0.125,0.000,0.000,0.013,1.513,1.463,1.863,2.731,1.763,0.944,1.644,1.319,1.288,1.456,1.463,1.388,1.356,1.244,A,,,20220710020644,
300,20220710,1.094,0.356,0.394,0.500,0.456,1.306,1.331,1.350,1.300,1.206,1.106,0.481,0.563,0.513,0.531,0.463,0.325,0.506,2.375,1.425,0.981,0.388,0.275,0.013,0.000,0.081,0.231,0.000,0.094,0.031,0.456,0.163,0.263,0.056,0.125,0.313,0.413,1.050,1.813,1.450,1.325,1.925,1.569,1.638,1.556,1.544,0.725,0.313,A,,,20220711020510,
300,20220711,0.438,0.456,0.425,0.431,0.413,0.463,0.450,0.494,0.419,0.463,0.450,0.556,0.506,0.488,1.906,3.669,2.625,1.138,0.581,0.419,0.100,0.475,0.275,0.419,0.075,0.238,0.225,0.281,0.019,0.025,0.356,0.688,0.375,0.169,0.100,0.156,1.394,2.344,1.613,1.519,2.019,1.669,0.856,1.456,1.075,1.088,1.119,1.263,A,,,20220712021125,
300,20220712,0.450,0.456,0.456,0.450,0.456,0.450,0.438,0.450,0.450,0.450,0.456,0.444,0.444,0.438,1.875,2.763,2.313,1.056,0.506,0.850,0.975,0.525,0.306,0.681,0.700,0.419,0.675,0.463,0.206,0.269,0.569,1.144,0.806,1.050,1.106,1.394,2.063,2.594,1.950,1.838,1.119,1.413,1.338,1.619,3.425,4.044,1.619,0.569,A,,,20220713020743,
300,20220713,0.463,0.456,0.463,0.431,0.431,1.269,1.263,1.081,1.231,0.881,0.669,0.419,0.425,0.431,0.425,2.531,1.975,0.675,0.656,0.256,0.175,0.069,0.475,0.144,0.144,0.288,0.225,0.244,0.269,0.081,0.031,0.169,0.113,0.119,0.213,2.625,2.369,2.150,1.194,1.769,1.044,1.219,1.475,1.175,1.188,1.225,1.275,1.131,A,,,20220714023416,
300,20220714,1.238,1.375,0.838,1.244,1.244,1.225,1.219,1.238,1.069,0.925,0.694,0.400,0.350,0.413,1.994,2.675,2.475,1.856,1.275,1.119,0.169,1.194,0.681,0.619,0.319,0.644,0.625,0.444,0.456,0.275,0.456,0.656,0.294,0.344,0.119,0.225,2.506,2.750,1.844,0.869,1.056,1.463,0.981,0.750,0.869,0.981,0.913,1.025,A,,,20220715013953,
300,20220715,0.994,1.150,1.056,1.925,1.875,0.631,0.375,0.375,0.369,0.463,0.394,0.356,0.350,0.350,0.344,1.431,2.394,1.456,0.594,0.450,0.169,0.156,0.000,0.000,0.050,0.831,0.325,0.419,0.344,0.225,0.188,0.006,0.056,0.038,0.100,0.100,1.944,2.200,2.294,1.575,1.488,1.288,0.994,1.163,0.994,0.294,0.275,0.288,A,,,20220716021349,
300,20220716,0.288,0.306,0.294,0.269,0.275,0.300,0.294,0.313,0.319,0.313,0.325,0.313,0.300,0.294,0.294,1.431,2.250,0.563,0.025,0.000,0.406,0.344,0.363,0.100,1.219,1.769,0.256,0.656,0.988,0.625,0.775,0.619,0.325,0.056,0.094,1.244,1.463,1.031,1.138,2.369,2.738,1.813,1.250,0.194,0.100,0.100,0.119,0.125,A,,,20220717094729,
300,20220717,0.113,0.125,0.113,0.100,0.094,0.113,0.106,0.100,0.094,0.113,0.125,0.119,0.119,0.106,0.119,0.094,0.056,2.100,1.613,0.563,0.756,1.081,0.638,0.581,0.019,0.038,0.019,0.200,0.000,0.200,0.181,0.344,0.063,0.025,0.113,0.700,1.619,1.475,1.281,1.519,1.994,1.531,2.044,0.881,0.625,0.631,0.619,0.594,A,,,20220718014153,
300,20220718,0.588,0.713,1.156,1.125,1.150,1.175,1.113,0.975,1.119,0.919,0.613,0.300,0.831,2.975,2.394,2.119,1.238,0.031,0.000,0.006,0.238,0.269,0.219,0.106,0.206,0.169,0.069,0.000,0.319,0.281,0.088,0.125,0.038,2.263,2.656,2.050,2.444,2.519,1.413,1.831,2.019,1.838,0.675,0.700,0.556,0.494,0.300,0.269,A,,,20220719052204,
300,20220719,0.281,0.300,0.331,0.319,0.294,0.313,0.300,0.313,0.313,0.294,0.356,0.381,1.356,2.931,2.188,1.800,2.344,1.938,0.450,0.119,0.388,0.231,0.088,0.006,0.063,0.006,0.019,0.044,0.000,0.219,0.044,0.094,0.144,0.025,0.075,0.938,2.794,2.238,2.475,2.038,2.006,1.500,1.338,0.156,0.144,0.138,0.144,0.144,A,,,20220720043814,
300,20220720,0.150,0.113,0.113,0.119,0.088,0.088,0.094,0.088,0.088,0.088,0.094,0.106,0.094,0.081,0.094,0.019,0.000,0.000,0.531,1.656,2.056,0.994,1.913,1.888,0.525,0.013,0.069,0.506,0.000,0.000,0.000,0.006,0.025,2.044,2.644,2.231,2.663,2.244,2.088,1.750,0.450,0.094,0.106,0.081,0.088,0.081,0.100,0.125,A,,,20220721011845,
300,20220721,0.113,0.113,0.100,0.931,0.950,0.944,0.769,0.638,0.413,0.219,0.113,0.100,0.081,0.681,2.794,1.456,1.094,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.025,0.000,0.000,0.075,0.000,0.000,0.000,0.006,0.013,0.025,0.088,2.313,2.331,2.581,2.381,1.938,1.794,1.450,0.600,0.225,0.119,0.088,0.088,0.094,A,,,20220722015257,
300,20220722,0.088,0.081,0.088,0.925,0.963,0.956,0.838,0.819,0.550,0.381,0.088,0.081,0.088,0.081,0.194,2.738,1.488,0.800,0.000,0.663,2.338,1.156,0.563,0.000,0.006,0.156,0.000,0.006,0.000,0.263,0.313,0.463,0.163,0.019,0.075,1.481,2.300,1.494,0.800,0.838,0.238,0.119,0.113,0.088,0.094,0.088,0.100,0.100,A,,,20220723020445,
